transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
3126,1/6/2023,16:28:02,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
3127,1/6/2023,16:31:21,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3128,1/6/2023,16:31:43,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3129,1/6/2023,16:32:58,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3130,1/6/2023,16:33:58,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3131,1/6/2023,16:35:32,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3132,1/6/2023,16:36:16,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3133,1/6/2023,16:36:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3134,1/6/2023,16:38:11,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3135,1/6/2023,16:38:11,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
3136,1/6/2023,16:41:34,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3137,1/6/2023,16:42:21,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3138,1/6/2023,16:43:09,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3139,1/6/2023,16:45:35,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3140,1/6/2023,16:53:26,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3141,1/6/2023,16:53:29,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3142,1/6/2023,16:54:34,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3143,1/6/2023,17:00:54,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3144,1/6/2023,17:00:54,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
3145,1/6/2023,17:01:53,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
3146,1/6/2023,17:03:56,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3147,1/6/2023,17:03:56,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3148,1/6/2023,17:06:09,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3149,1/6/2023,17:09:19,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3150,1/6/2023,17:14:32,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
3151,1/6/2023,17:14:32,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3152,1/6/2023,17:18:22,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3153,1/6/2023,17:19:08,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3154,1/6/2023,17:19:22,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
3155,1/6/2023,17:20:38,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3156,1/6/2023,17:22:32,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3157,1/6/2023,17:23:25,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3158,1/6/2023,17:24:08,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3159,1/6/2023,17:24:34,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3160,1/6/2023,17:25:38,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3161,1/6/2023,17:26:46,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
3162,1/6/2023,17:28:23,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3163,1/6/2023,17:31:41,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3164,1/6/2023,17:32:53,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3165,1/6/2023,17:33:47,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3166,1/6/2023,17:35:28,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3167,1/6/2023,17:35:51,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3168,1/6/2023,17:36:05,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3169,1/6/2023,17:37:52,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3170,1/6/2023,17:37:52,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3171,1/6/2023,17:38:48,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3172,1/6/2023,17:38:56,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3173,1/6/2023,17:40:03,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3174,1/6/2023,17:40:18,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3175,1/6/2023,17:42:37,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3176,1/6/2023,17:44:00,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3177,1/6/2023,17:46:02,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3178,1/6/2023,17:49:08,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3179,1/6/2023,17:49:08,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3180,1/6/2023,17:52:25,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3181,1/6/2023,17:53:09,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3182,1/6/2023,17:54:31,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3183,1/6/2023,17:55:31,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3184,1/6/2023,17:57:35,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
3185,1/6/2023,17:59:49,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3186,1/6/2023,17:59:58,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3187,1/6/2023,18:00:30,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3188,1/6/2023,18:00:30,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
3189,1/6/2023,18:02:12,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3190,1/6/2023,18:02:34,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3191,1/6/2023,18:03:12,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
3192,1/6/2023,18:07:17,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3193,1/6/2023,18:07:19,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3194,1/6/2023,18:07:19,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3195,1/6/2023,18:07:49,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3196,1/6/2023,18:08:50,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
3197,1/6/2023,18:09:21,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3198,1/6/2023,18:11:01,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3199,1/6/2023,18:13:30,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3200,1/6/2023,18:13:51,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3201,1/6/2023,18:15:27,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3202,1/6/2023,18:15:27,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
3203,1/6/2023,18:16:02,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3204,1/6/2023,18:19:25,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3205,1/6/2023,18:21:46,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3206,1/6/2023,18:22:14,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3207,1/6/2023,18:23:27,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3208,1/6/2023,18:24:05,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3209,1/6/2023,18:24:52,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
3210,1/6/2023,18:24:52,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
3211,1/6/2023,18:28:43,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3212,1/6/2023,18:28:50,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3213,1/6/2023,18:31:14,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3214,1/6/2023,18:36:15,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3215,1/6/2023,18:37:07,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3216,1/6/2023,18:37:39,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3217,1/6/2023,18:41:16,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3218,1/6/2023,18:49:01,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3219,1/6/2023,18:50:00,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3220,1/6/2023,18:50:40,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3221,1/6/2023,18:52:10,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
3222,1/6/2023,18:53:01,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3223,1/6/2023,18:53:01,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
3224,1/6/2023,18:53:18,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3225,1/6/2023,18:53:18,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
3226,1/6/2023,19:00:11,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3227,1/6/2023,19:04:04,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
3228,1/6/2023,19:04:52,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3229,1/6/2023,19:06:30,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3230,1/6/2023,19:06:30,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
3231,1/6/2023,19:08:42,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3232,1/6/2023,19:09:13,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3233,1/6/2023,19:13:01,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3234,1/6/2023,19:13:31,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3235,1/6/2023,19:13:31,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
3236,1/6/2023,19:15:19,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3237,1/6/2023,19:26:20,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3238,1/6/2023,19:27:50,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
3239,1/6/2023,19:29:11,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3240,1/6/2023,19:31:02,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3241,1/6/2023,19:31:02,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
3242,1/6/2023,19:31:50,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3243,1/6/2023,19:34:16,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3244,1/6/2023,19:37:19,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3245,1/6/2023,19:40:33,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3246,1/6/2023,19:40:40,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3247,1/6/2023,19:42:00,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
3248,1/6/2023,19:44:52,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3249,1/6/2023,19:50:55,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3250,1/6/2023,19:55:10,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3251,1/6/2023,19:57:06,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3281,1/7/2023,6:08:57,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3282,1/7/2023,6:09:45,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3283,1/7/2023,6:27:23,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
3284,1/7/2023,6:27:23,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3285,1/7/2023,7:00:50,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
3286,1/7/2023,7:00:50,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
3287,1/7/2023,7:01:52,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3288,1/7/2023,7:02:40,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
3289,1/7/2023,7:04:43,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
3290,1/7/2023,7:04:51,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3291,1/7/2023,7:05:31,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3292,1/7/2023,7:07:56,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3293,1/7/2023,7:07:56,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint
3294,1/7/2023,7:09:45,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3295,1/7/2023,7:12:07,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3296,1/7/2023,7:12:59,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3297,1/7/2023,7:14:02,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3298,1/7/2023,7:14:02,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
3299,1/7/2023,7:20:01,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3300,1/7/2023,7:21:33,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3301,1/7/2023,7:21:33,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
3302,1/7/2023,7:22:11,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3303,1/7/2023,7:22:28,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3304,1/7/2023,7:22:28,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3305,1/7/2023,7:26:45,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3306,1/7/2023,7:29:52,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3307,1/7/2023,7:30:09,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3308,1/7/2023,7:30:09,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3309,1/7/2023,7:30:22,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3310,1/7/2023,7:32:36,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3311,1/7/2023,7:37:17,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3312,1/7/2023,7:37:20,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3313,1/7/2023,7:37:21,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3314,1/7/2023,7:37:21,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
3315,1/7/2023,7:39:14,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3316,1/7/2023,7:39:29,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3317,1/7/2023,7:39:29,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3318,1/7/2023,7:42:21,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3319,1/7/2023,7:43:33,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3320,1/7/2023,7:44:17,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3321,1/7/2023,7:44:17,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
3322,1/7/2023,7:44:17,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
3323,1/7/2023,7:44:17,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia
3324,1/7/2023,7:44:20,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3325,1/7/2023,7:45:15,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3326,1/7/2023,7:45:15,1,5,Lower Manhattan,9,28,Coffee beans,Organic Beans,Organic Decaf Blend
3327,1/7/2023,7:47:34,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3328,1/7/2023,7:49:59,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3329,1/7/2023,7:50:42,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3330,1/7/2023,7:50:42,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3331,1/7/2023,7:50:42,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3332,1/7/2023,7:50:42,1,5,Lower Manhattan,9,28,Coffee beans,Organic Beans,Organic Decaf Blend
3333,1/7/2023,7:53:15,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3334,1/7/2023,7:54:14,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3335,1/7/2023,7:55:28,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3336,1/7/2023,7:58:14,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3337,1/7/2023,7:58:14,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
3338,1/7/2023,8:01:24,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3339,1/7/2023,8:02:29,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3340,1/7/2023,8:03:02,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
3341,1/7/2023,8:03:27,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3342,1/7/2023,8:03:40,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3343,1/7/2023,8:03:40,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
3344,1/7/2023,8:03:46,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
3345,1/7/2023,8:08:47,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3346,1/7/2023,8:09:37,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3347,1/7/2023,8:09:37,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3348,1/7/2023,8:09:37,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3349,1/7/2023,8:14:20,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3350,1/7/2023,8:17:07,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3351,1/7/2023,8:17:07,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
3352,1/7/2023,8:17:28,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3353,1/7/2023,8:17:52,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3354,1/7/2023,8:18:07,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
3355,1/7/2023,8:18:07,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3356,1/7/2023,8:18:15,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3357,1/7/2023,8:18:19,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3358,1/7/2023,8:18:26,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3359,1/7/2023,8:18:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
3360,1/7/2023,8:20:30,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
3361,1/7/2023,8:20:30,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3362,1/7/2023,8:20:52,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3363,1/7/2023,8:21:36,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3364,1/7/2023,8:21:36,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3365,1/7/2023,8:23:10,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3366,1/7/2023,8:24:24,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3367,1/7/2023,8:25:03,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3368,1/7/2023,8:25:38,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3369,1/7/2023,8:26:11,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
3370,1/7/2023,8:27:02,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3371,1/7/2023,8:27:39,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3372,1/7/2023,8:27:46,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3373,1/7/2023,8:30:51,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3374,1/7/2023,8:31:36,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3375,1/7/2023,8:31:52,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3376,1/7/2023,8:32:16,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3377,1/7/2023,8:32:16,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
3378,1/7/2023,8:32:16,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3379,1/7/2023,8:34:42,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3380,1/7/2023,8:34:42,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
3381,1/7/2023,8:35:18,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3382,1/7/2023,8:35:18,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
3383,1/7/2023,8:35:18,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
3384,1/7/2023,8:35:21,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3385,1/7/2023,8:35:21,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
3386,1/7/2023,8:35:23,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3387,1/7/2023,8:35:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3388,1/7/2023,8:35:35,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
3389,1/7/2023,8:35:35,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
3390,1/7/2023,8:35:35,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
3391,1/7/2023,8:35:40,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
